236;1000;Bricon;Desserte Fret-Infrastructure;48,08739;4,97907
237;1000;Maranville;Non exploitée;48,14005;4,86866
238;1000;Clairvaux;Desserte Fret-Infrastructure;48,15818;4,80142
239;1000;Bayel;Non exploitée;48,19736;4,78456
240;1000;Bar-sur-Aube;Desserte Fret-Desserte Voyageur-Infrastructure;48,23852;4,70688
241;1000;Arsonval-Jaucourt;Non exploitée;48,26095;4,64708
242;1000;Jessains;Desserte Fret-Infrastructure;48,28504;4,58267
243;1000;Vauchonvilliers-Maisons-des-Champs;Non exploitée;48,26057;4,53789
244;1000;Vendeuvre (Aube);Desserte Voyageur-Infrastructure;48,24035;4,46719
245;1000;La Villeneuve-au-Chène;Non exploitée;48,22928;4,38912
246;1000;Montiéramey;Infrastructure;48,22691;4,32908
247;1000;Lusigny;Non exploitée;48,25248;4,2505
248;1000;Montaulin;Non exploitée;48,25903;4,19424
249;1000;Rouilly-St-Loup;Non exploitée;48,2614;4,15462
250;1000;Troyes;Desserte Fret-Desserte Voyageur-Infrastructure;48,29501;4,06542
251;1000;Barberey-St-Sulpice;Infrastructure;48,33523;4,02656
252;1000;St-Lyé;Non exploitée;48,35881;3,99915
253;1000;Payns;Non exploitée;48,3806;3,97391
254;1000;Savières;Non exploitée;48,40447;3,95085
255;1000;St-Mesmin;Desserte Fret-Infrastructure;48,43877;3,92572
256;1000;Vallant-St-Georges;Non exploitée;48,46607;3,89956
257;1000;Mesgrigny-Méry;Infrastructure;48,48674;3,88023
258;1000;Châtres (Aube);Desserte Fret-Infrastructure;48,49911;3,85511
259;1000;Maizières-la-Grande-Paroisse;Infrastructure;48,50503;3,78599
260;1000;Romilly-sur-Seine;Desserte Fret-Desserte Voyageur-Infrastructure;48,51416;3,72834
261;1000;Crancey;Desserte Fret;48,51519;3,63979
262;1000;Pont-sur-Seine;Infrastructure;48,5141;3,59982
263;1000;Marnay-sur-Seine;Non exploitée;48,50941;3,56139
264;1000;Nogent-sur-Seine;Desserte Fret-Desserte Voyageur-Infrastructure;48,49784;3,49373
265;1000;Herme;Non exploitée;48,48425;3,35194
266;1000;Flamboin-Gouaix;Desserte Fret-Infrastructure;48,47231;3,2946
267;1000;Longueville (Seine-et-Marne);Desserte Fret-Desserte Voyageur-Infrastructure;48,51237;3,25128
268;1000;Maison-Rouge-en-Brie;Desserte Fret;48,53632;3,14704
269;1000;Nangis;Desserte Fret-Desserte Voyageur-Infrastructure;48,56127;3,0129
270;1000;Grandpuits;Desserte Fret-Infrastructure;48,58981;2,96923
271;1000;Grandpuits-Bagneux;Desserte Fret;48,59801;2,94049
272;1000;Mormant;Desserte Voyageur-Infrastructure;48,61392;2,88857
273;1000;Verneuil-l'Étang;Desserte Fret-Desserte Voyageur-Infrastructure;48,64469;2,82493
274;1000;Ozouer-le-Voulgis;Infrastructure;48,66571;2,78203
275;1000;Villepatour-Presles;Non exploitée;48,69665;2,74369
276;1000;Gretz-Armainvilliers;Desserte Fret-Desserte Voyageur-Infrastructure;48,74533;2,72865
277;1000;Ozoir-la-Ferrière;Desserte Voyageur;48,77052;2,69042
278;1000;Roissy-en-Brie;Desserte Voyageur;48,79549;2,65095
279;1000;Émerainville-Pontault-Combault;Desserte Fret-Desserte Voyageur-Infrastructure;48,80666;2,6174
280;1000;Les Yvris-Noisy-le-Grand;Desserte Voyageur;48,82352;2,57932
281;1000;Villiers-sur-Marne;Desserte Voyageur-Infrastructure;48,82328;2,54256
282;1000;Les Boullereaux-Champigny;Desserte Voyageur;48,82493;2,51125
283;1000;Nogent-Le Perreux;Desserte Fret-Desserte Voyageur-Infrastructure;48,83844;2,49436
284;1000;Val-de-Fontenay;Desserte Voyageur;48,85422;2,4892
285;1000;Rosny-sous-Bois;Desserte Voyageur;48,87039;2,48568
286;1000;Rosny-Bois-Perrier;Desserte Voyageur;48,88246;2,48108
287;1000;Noisy-le-Sec;Desserte Fret-Desserte Voyageur-Infrastructure;48,89667;2,46039
